# TYPE palworld_server_fps gauge
palworld_server_fps{instance="palworld-2"} 59 1783939020
palworld_server_fps{instance="palworld-2"} 57 1783939080
palworld_server_fps{instance="palworld-2"} 59 1783939140
palworld_server_fps{instance="palworld-2"} 48 1783939200
palworld_server_fps{instance="palworld-2"} 54 1783939260
palworld_server_fps{instance="palworld-2"} 59 1783939320
palworld_server_fps{instance="palworld-2"} 59 1783939380
palworld_server_fps{instance="palworld-2"} 59 1783939440
palworld_server_fps{instance="palworld-2"} 59 1783939500
palworld_server_fps{instance="palworld-2"} 59 1783939560
palworld_server_fps{instance="palworld-2"} 59 1783939620
palworld_server_fps{instance="palworld-2"} 59 1783939680
palworld_server_fps{instance="palworld-2"} 59 1783939740
palworld_server_fps{instance="palworld-2"} 59 1783939800
palworld_server_fps{instance="palworld-2"} 59 1783939860
palworld_server_fps{instance="palworld-2"} 59 1783939920
palworld_server_fps{instance="palworld-2"} 16 1783939980
palworld_server_fps{instance="palworld-2"} 59 1783940040
palworld_server_fps{instance="palworld-2"} 59 1783940100
palworld_server_fps{instance="palworld-2"} 59 1783940160
palworld_server_fps{instance="palworld-2"} 59 1783940220
palworld_server_fps{instance="palworld-2"} 59 1783940280
palworld_server_fps{instance="palworld-2"} 59 1783940340
palworld_server_fps{instance="palworld-2"} 59 1783940400
palworld_server_fps{instance="palworld-2"} 59 1783940460
palworld_server_fps{instance="palworld-2"} 59 1783940520
palworld_server_fps{instance="palworld-2"} 59 1783940580
palworld_server_fps{instance="palworld-2"} 59 1783940640
palworld_server_fps{instance="palworld-2"} 59 1783940700
palworld_server_fps{instance="palworld-2"} 59 1783940760
palworld_server_fps{instance="palworld-2"} 56 1783940820
palworld_server_fps{instance="palworld-2"} 56 1783940880
palworld_server_fps{instance="palworld-2"} 59 1783940940
palworld_server_fps{instance="palworld-2"} 59 1783941000
palworld_server_fps{instance="palworld-2"} 59 1783941060
palworld_server_fps{instance="palworld-2"} 59 1783941120
palworld_server_fps{instance="palworld-2"} 59 1783941180
palworld_server_fps{instance="palworld-2"} 59 1783941240
palworld_server_fps{instance="palworld-2"} 59 1783941300
palworld_server_fps{instance="palworld-2"} 58 1783941360
palworld_server_fps{instance="palworld-2"} 59 1783941420
palworld_server_fps{instance="palworld-2"} 59 1783941480
palworld_server_fps{instance="palworld-2"} 59 1783941540
palworld_server_fps{instance="palworld-2"} 59 1783941600
palworld_server_fps{instance="palworld-2"} 59 1783941660
palworld_server_fps{instance="palworld-2"} 59 1783941720
palworld_server_fps{instance="palworld-2"} 59 1783941780
palworld_server_fps{instance="palworld-2"} 59 1783941840
palworld_server_fps{instance="palworld-2"} 59 1783941900
palworld_server_fps{instance="palworld-2"} 59 1783941960
palworld_server_fps{instance="palworld-2"} 36 1783942020
palworld_server_fps{instance="palworld-2"} 59 1783942080
palworld_server_fps{instance="palworld-2"} 59 1783942140
palworld_server_fps{instance="palworld-2"} 59 1783942200
palworld_server_fps{instance="palworld-2"} 9 1783942260
palworld_server_fps{instance="palworld-2"} 58 1783942320
palworld_server_fps{instance="palworld-2"} 58 1783942380
palworld_server_fps{instance="palworld-2"} 59 1783942440
palworld_server_fps{instance="palworld-2"} 59 1783942500
palworld_server_fps{instance="palworld-2"} 59 1783942560
palworld_server_fps{instance="palworld-2"} 59 1783942620
palworld_server_fps{instance="palworld-2"} 59 1783942680
palworld_server_fps{instance="palworld-2"} 59 1783942740
palworld_server_fps{instance="palworld-2"} 59 1783942800
palworld_server_fps{instance="palworld-2"} 59 1783942860
palworld_server_fps{instance="palworld-2"} 58 1783942920
palworld_server_fps{instance="palworld-2"} 59 1783942980
palworld_server_fps{instance="palworld-2"} 59 1783943040
palworld_server_fps{instance="palworld-2"} 59 1783943100
palworld_server_fps{instance="palworld-2"} 9 1783943160
palworld_server_fps{instance="palworld-2"} 59 1783943220
palworld_server_fps{instance="palworld-2"} 59 1783943280
palworld_server_fps{instance="palworld-2"} 53 1783943340
palworld_server_fps{instance="palworld-2"} 59 1783943400
palworld_server_fps{instance="palworld-2"} 32 1783943460
palworld_server_fps{instance="palworld-2"} 50 1783943520
palworld_server_fps{instance="palworld-2"} 47 1783943580
palworld_server_fps{instance="palworld-2"} 59 1783943640
palworld_server_fps{instance="palworld-2"} 59 1783943700
palworld_server_fps{instance="palworld-2"} 58 1783943760
palworld_server_fps{instance="palworld-2"} 59 1783943820
palworld_server_fps{instance="palworld-2"} 59 1783943880
palworld_server_fps{instance="palworld-2"} 59 1783943940
palworld_server_fps{instance="palworld-2"} 59 1783944000
palworld_server_fps{instance="palworld-2"} 59 1783944060
palworld_server_fps{instance="palworld-2"} 59 1783944120
palworld_server_fps{instance="palworld-2"} 59 1783944180
palworld_server_fps{instance="palworld-2"} 59 1783944240
palworld_server_fps{instance="palworld-2"} 59 1783944300
palworld_server_fps{instance="palworld-2"} 59 1783944360
palworld_server_fps{instance="palworld-2"} 59 1783944420
palworld_server_fps{instance="palworld-2"} 59 1783944480
palworld_server_fps{instance="palworld-2"} 59 1783944540
palworld_server_fps{instance="palworld-2"} 59 1783944600
palworld_server_fps{instance="palworld-2"} 59 1783944660
palworld_server_fps{instance="palworld-2"} 57 1783944720
palworld_server_fps{instance="palworld-2"} 6 1783944780
palworld_server_fps{instance="palworld-2"} 59 1783944840
palworld_server_fps{instance="palworld-2"} 59 1783944900
palworld_server_fps{instance="palworld-2"} 59 1783944960
palworld_server_fps{instance="palworld-2"} 59 1783945020
palworld_server_fps{instance="palworld-2"} 57 1783945080
palworld_server_fps{instance="palworld-2"} 59 1783945140
palworld_server_fps{instance="palworld-2"} 58 1783945200
palworld_server_fps{instance="palworld-2"} 59 1783945260
palworld_server_fps{instance="palworld-2"} 59 1783945320
palworld_server_fps{instance="palworld-2"} 59 1783945380
palworld_server_fps{instance="palworld-2"} 59 1783945440
palworld_server_fps{instance="palworld-2"} 59 1783945500
palworld_server_fps{instance="palworld-2"} 59 1783945560
palworld_server_fps{instance="palworld-2"} 59 1783945620
palworld_server_fps{instance="palworld-2"} 59 1783945680
palworld_server_fps{instance="palworld-2"} 59 1783945740
palworld_server_fps{instance="palworld-2"} 59 1783945800
palworld_server_fps{instance="palworld-2"} 58 1783945860
palworld_server_fps{instance="palworld-2"} 59 1783945920
palworld_server_fps{instance="palworld-2"} 52 1783945980
palworld_server_fps{instance="palworld-2"} 37 1783946040
palworld_server_fps{instance="palworld-2"} 59 1783946100
palworld_server_fps{instance="palworld-2"} 59 1783946160
palworld_server_fps{instance="palworld-2"} 59 1783946220
palworld_server_fps{instance="palworld-2"} 59 1783946280
palworld_server_fps{instance="palworld-2"} 59 1783946340
palworld_server_fps{instance="palworld-2"} 58 1783946400
palworld_server_fps{instance="palworld-2"} 59 1783946460
palworld_server_fps{instance="palworld-2"} 59 1783946520
palworld_server_fps{instance="palworld-2"} 59 1783946580
palworld_server_fps{instance="palworld-2"} 59 1783946640
palworld_server_fps{instance="palworld-2"} 59 1783946700
palworld_server_fps{instance="palworld-2"} 59 1783946760
palworld_server_fps{instance="palworld-2"} 59 1783946820
palworld_server_fps{instance="palworld-2"} 59 1783946880
palworld_server_fps{instance="palworld-2"} 59 1783946940
palworld_server_fps{instance="palworld-2"} 59 1783947000
palworld_server_fps{instance="palworld-2"} 59 1783947060
palworld_server_fps{instance="palworld-2"} 59 1783947120
palworld_server_fps{instance="palworld-2"} 57 1783947180
palworld_server_fps{instance="palworld-2"} 59 1783947240
palworld_server_fps{instance="palworld-2"} 59 1783947300
palworld_server_fps{instance="palworld-2"} 59 1783947360
palworld_server_fps{instance="palworld-2"} 59 1783947420
palworld_server_fps{instance="palworld-2"} 59 1783947480
palworld_server_fps{instance="palworld-2"} 59 1783947540
palworld_server_fps{instance="palworld-2"} 58 1783947600
palworld_server_fps{instance="palworld-2"} 59 1783947660
palworld_server_fps{instance="palworld-2"} 59 1783947720
palworld_server_fps{instance="palworld-2"} 59 1783947780
palworld_server_fps{instance="palworld-2"} 59 1783947840
palworld_server_fps{instance="palworld-2"} 59 1783947900
palworld_server_fps{instance="palworld-2"} 59 1783947960
palworld_server_fps{instance="palworld-2"} 59 1783948020
palworld_server_fps{instance="palworld-2"} 59 1783948080
palworld_server_fps{instance="palworld-2"} 57 1783948140
palworld_server_fps{instance="palworld-2"} 59 1783948200
palworld_server_fps{instance="palworld-2"} 58 1783948260
palworld_server_fps{instance="palworld-2"} 58 1783948320
palworld_server_fps{instance="palworld-2"} 57 1783948380
palworld_server_fps{instance="palworld-2"} 37 1783948440
palworld_server_fps{instance="palworld-2"} 42 1783948500
palworld_server_fps{instance="palworld-2"} 37 1783948560
palworld_server_fps{instance="palworld-2"} 40 1783948620
palworld_server_fps{instance="palworld-2"} 50 1783948680
palworld_server_fps{instance="palworld-2"} 59 1783948740
palworld_server_fps{instance="palworld-2"} 59 1783948800
palworld_server_fps{instance="palworld-2"} 59 1783948860
palworld_server_fps{instance="palworld-2"} 59 1783948920
palworld_server_fps{instance="palworld-2"} 41 1783948980
palworld_server_fps{instance="palworld-2"} 37 1783949040
palworld_server_fps{instance="palworld-2"} 59 1783949100
palworld_server_fps{instance="palworld-2"} 59 1783949160
palworld_server_fps{instance="palworld-2"} 59 1783949220
palworld_server_fps{instance="palworld-2"} 59 1783949280
palworld_server_fps{instance="palworld-2"} 59 1783949340
palworld_server_fps{instance="palworld-2"} 59 1783949400
palworld_server_fps{instance="palworld-2"} 59 1783949460
palworld_server_fps{instance="palworld-2"} 59 1783949520
palworld_server_fps{instance="palworld-2"} 59 1783949580
palworld_server_fps{instance="palworld-2"} 59 1783949640
palworld_server_fps{instance="palworld-2"} 59 1783949700
palworld_server_fps{instance="palworld-2"} 59 1783949760
palworld_server_fps{instance="palworld-2"} 59 1783949820
palworld_server_fps{instance="palworld-2"} 59 1783949880
palworld_server_fps{instance="palworld-2"} 45 1783949940
palworld_server_fps{instance="palworld-2"} 59 1783950000
palworld_server_fps{instance="palworld-2"} 59 1783950060
palworld_server_fps{instance="palworld-2"} 59 1783950120
palworld_server_fps{instance="palworld-2"} 59 1783950180
palworld_server_fps{instance="palworld-2"} 59 1783950240
palworld_server_fps{instance="palworld-2"} 54 1783950300
palworld_server_fps{instance="palworld-2"} 9 1783950360
palworld_server_fps{instance="palworld-2"} 59 1783950420
palworld_server_fps{instance="palworld-2"} 59 1783950480
palworld_server_fps{instance="palworld-2"} 59 1783950540
palworld_server_fps{instance="palworld-2"} 59 1783950600
palworld_server_fps{instance="palworld-2"} 59 1783950660
palworld_server_fps{instance="palworld-2"} 59 1783950720
palworld_server_fps{instance="palworld-2"} 59 1783950780
palworld_server_fps{instance="palworld-2"} 59 1783950840
palworld_server_fps{instance="palworld-2"} 58 1783950900
palworld_server_fps{instance="palworld-2"} 59 1783950960
palworld_server_fps{instance="palworld-2"} 59 1783951020
palworld_server_fps{instance="palworld-2"} 59 1783951080
palworld_server_fps{instance="palworld-2"} 59 1783951140
palworld_server_fps{instance="palworld-2"} 59 1783951200
# TYPE palworld_server_fps_average gauge
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783908000
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783908060
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783908120
palworld_server_fps_average{instance="palworld-2"} 59.59000015258789 1783908180
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783908240
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783908300
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783908360
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783908420
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783908480
palworld_server_fps_average{instance="palworld-2"} 59.560001373291016 1783908540
palworld_server_fps_average{instance="palworld-2"} 59.560001373291016 1783908600
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783908660
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783908720
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783908780
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783908840
palworld_server_fps_average{instance="palworld-2"} 59.59000015258789 1783908900
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783908960
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909020
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783909080
palworld_server_fps_average{instance="palworld-2"} 59.59000015258789 1783909140
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909200
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909260
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909320
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783909380
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909440
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909500
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783909560
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909620
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909680
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909740
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909800
palworld_server_fps_average{instance="palworld-2"} 59.560001373291016 1783909860
palworld_server_fps_average{instance="palworld-2"} 59.560001373291016 1783909920
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783909980
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783910040
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783910100
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783910160
palworld_server_fps_average{instance="palworld-2"} 59.59000015258789 1783910220
palworld_server_fps_average{instance="palworld-2"} 59.54999923706055 1783910280
palworld_server_fps_average{instance="palworld-2"} 59.54999923706055 1783910340
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783910400
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783910460
palworld_server_fps_average{instance="palworld-2"} 59.560001373291016 1783910520
palworld_server_fps_average{instance="palworld-2"} 59.56999969482422 1783910580
palworld_server_fps_average{instance="palworld-2"} 59.560001373291016 1783910640
palworld_server_fps_average{instance="palworld-2"} 59.560001373291016 1783910700
palworld_server_fps_average{instance="palworld-2"} 59.599998474121094 1783910760
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783910820
palworld_server_fps_average{instance="palworld-2"} 59.58000183105469 1783910880
